Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015,Notes
2022,California,Alameda,Surgical Site Infections (SSI),Thoracic surgery,630015029,Kaiser Foundation Hospital - San Leandro,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),All procedures,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1247,3,4.32,0.69,0.18,1.89,Same,Yes,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,4,1,0.03,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Cardiac surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1168,2,3.77,0.53,0.09,1.75,Same,Yes,0.39,
2022,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,25,0,0.1,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,11,0,0.02,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Gastric surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,20,0,0.29,0,0,12.76,Same,Yes,0,¥ See Data Dictionary
2022,California,San Bernardino,Surgical Site Infections (SSI),Kidney transplant,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Laminectomy,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Ovarian surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,9,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Pacemaker surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Small bowel surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,2,0,0.05,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Spinal fusion,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Bernardino,Surgical Site Infections (SSI),Spleen surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),All procedures,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,3369,22,37.31,0.59,0.38,0.88,Better,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Appendix surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,29,0,0.08,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,155,6,5.12,1.17,0.48,2.44,Same,No,,
2022,California,San Francisco,Surgical Site Infections (SSI),Cardiac surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,8,0,0.06,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Cesarean section,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,730,0,1.96,0,0,1.53,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Colon surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,347,7,11.34,0.62,0.27,1.22,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,484,3,2.6,1.15,0.29,3.14,Same,No,,
2022,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,90,0,1.16,0,0,2.58,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Gastric surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,43,1,0.94,1.07,0.03,5.96,Same,No,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Heart transplant,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Hip prosthesis,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,21,1,0.26,3.82,0.1,21.27,Same,No,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,367,0,4.02,0,0,0.75,Better,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,11,0,0.08,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Kidney surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,147,0,0.49,0,0,7.61,Same,Yes,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Kidney transplant,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,5,0,0.02,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Knee prosthesis,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,4,0,0.05,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,15,0,0.17,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Ovarian surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,390,1,0.24,4.1,0.1,22.84,Same,No,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,155,1,1.91,0.52,0.03,2.58,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,290,2,6.31,0.32,0.05,1.05,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,5,0,0.05,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Spleen surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,41,0,0.15,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Thoracic surgery,630015778,Ucsf Medical Center At Mission Bay,Acute Care Hospital,Major Teaching,31,0,0.3,0,0,12.51,Same,Yes,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),All procedures,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,3751,19,20.37,0.93,0.58,1.43,Same,No,,
2022,California,San Diego,Surgical Site Infections (SSI),Appendix surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,166,0,0.5,0,0,7.35,Same,Yes,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,44,0,1.1,0,0,2.73,Same,Yes,,
2022,California,San Diego,Surgical Site Infections (SSI),Cardiac surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,10,0,0.05,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Cesarean section,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,1387,3,2.66,1.13,0.29,3.08,Same,No,,
2022,California,San Diego,Surgical Site Infections (SSI),Colon surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,197,5,4.51,1.11,0.41,2.46,Same,No,,
2022,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,209,3,0.89,3.38,0.7,9.86,Same,No,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,379,0,1.7,0,0,1.77,Same,Yes,,
2022,California,San Diego,Surgical Site Infections (SSI),Gastric surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,84,2,0.95,2.11,0.26,7.61,Same,No,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),"Hysterectomy, abdominal",630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,96,2,0.77,2.59,0.31,9.37,Same,No,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),"Hysterectomy, vaginal",630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Kidney surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,53,0,0.18,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Laminectomy,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,307,0,0.91,0,0,4.06,Same,Yes,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),Open reduction of fracture,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,1,0,0,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Ovarian surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,147,0,0.12,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Pacemaker surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,36,0,0.06,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,54,2,0.41,4.84,0.59,17.49,Same,No,,¥ See Data Dictionary
2022,California,San Diego,Surgical Site Infections (SSI),Small bowel surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,130,1,2.59,0.39,0.02,1.9,Same,Yes,,
2022,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,271,1,2.25,0.44,0.02,2.19,Same,Yes,,
2022,California,San Diego,Surgical Site Infections (SSI),Spleen surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,12,0,0.04,,,,,,,
2022,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,630017096,Kaiser Foundation Hospital - San Diego,Acute Care Hospital,Major Teaching,162,0,0.63,0,0,5.83,Same,Yes,,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,2701,16,13.76,1.16,0.69,1.85,Same,No,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,183,2,0.44,4.52,0.55,16.31,Same,No,2.15,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,15,0,0.21,0,0,17.65,Same,Yes,6.29,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,26,0,0.14,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,749,2,1.12,1.78,0.3,5.89,Same,No,0.54,
2022,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,109,3,2.94,1.02,0.26,2.78,Same,No,0.9,
2022,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,51,0,0.39,0,0,9.41,Same,Yes,,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,4,0,0.05,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,242,1,1.46,0.69,0.03,3.38,Same,Yes,0.83,
2022,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,149,3,0.3,10.03,2.07,29.32,Worse,No,0,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,20,3,0.25,11.81,2.44,34.52,Worse,No,0,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,86,1,0.48,2.08,0.05,11.58,Same,No,2.33,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,195,0,1.44,0,0,2.09,Same,Yes,0,
2022,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,18,0,0.13,,,,,,0,
2022,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,10,0,0.03,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,185,0,0.51,0,0,7.23,Same,Yes,1.43,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,42,0,0.14,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,238,1,1.63,0.61,0.03,3.02,Same,Yes,1.38,
2022,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,124,0,0.09,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,58,0,0.13,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,23,0,0.18,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,44,0,0.83,0,0,4.45,Same,Yes,0.71,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,77,0,0.62,0,0,5.97,Same,Yes,0,¥ See Data Dictionary
2022,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,7,0,0.06,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000002,California Hospital Medical Center - Los Angeles,Acute Care Hospital,Major Teaching,44,0,0.18,,,,,,,
2022,California,Los Angeles,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,930000004,Cedars-Sinai Medical Center,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,,
